neighborhood,business_id,hours,is_open,address,attributes,categories,city,review_count,name,longitude,state,stars,latitude,postal_code,type
University City,h7uxML49NQ_Wj-7zk0DSqg,"[u'Monday 11:0-22:0', u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 11:0-22:0', u'Friday 11:0-23:0', u'Saturday 11:0-23:0', u'Sunday 10:0-22:0']",1,8420 University City Blvd,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free', u'DriveThru: False']","[u'Restaurants', u'Breakfast & Brunch', u'American (Traditional)', u'Burgers']",Charlotte,41,O'Charley's Restaurant & Bar,-80.741677,NC,3.0,35.295757,28213,business
University City,X02YNLa3Iofzwv5Le6QeYQ,,0,8640 University City Blvd,"[u'Alcohol: none', u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u'OutdoorSeating: False', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True']","[u'Pizza', u'Restaurants']",Charlotte,5,Papa Murphy's,-80.737783,NC,4.0,35.2966598,28213,business
University City,2rgQ1TULwVoY7TnUlnH7Yw,,0,8205 University City Blvd,"[u'Alcohol: full_bar', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Asian Fusion', u'Chinese', u'Japanese', u'Restaurants']",Charlotte,5,Taiyo Pacific and Sushi Bar,-80.7474815,NC,4.0,35.2949318,28213,business
,dOFAqMZhijE_MZFZ2vju2w,"[u'Tuesday 10:0-17:0', u'Wednesday 10:0-17:0', u'Thursday 10:0-17:0', u'Friday 10:0-17:0', u'Saturday 10:0-17:0']",1,"9720 W Peoria Ave, Ste 108","[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 2', u'WheelchairAccessible: True']","[u'Fabric Stores', u'Shopping', u'Arts & Crafts']",Peoria,4,You Can Quilt,-112.2685334,AZ,3.0,33.5814052,85345,business
Willowdale,IikkB8j2E-1QmujRsPh5wQ,"[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']",1,5460 Yonge Street,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Korean', u'Restaurants']",Toronto,73,Kayagum,-79.4152951241,ON,3.0,43.7773843697,M2N 6K7,business
Roncesvalles,vUxmYIYKMvS30FnJftw4VA,"[u'Tuesday 10:0-19:0', u'Wednesday 10:0-19:0', u'Thursday 10:0-19:0', u'Friday 10:0-19:0', u'Saturday 11:0-17:0']",1,213 Roncesvalles Avenue,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 2']","[u'Shopping', u'Sporting Goods', u'Bikes']",Toronto,10,West Side Cycle,-79.4485421,ON,3.0,43.6456554,M6R 2L6,business
Brown's Corners,q_KQbgnaYDlPx8EHTydcBQ,"[u'Monday 11:0-22:0', u'Tuesday 11:0-22:0', u'Wednesday 11:0-22:0', u'Thursday 11:0-22:0', u'Friday 11:0-22:0', u'Saturday 8:0-22:0', u'Sunday 8:0-22:0']",1,3000 Highway 7,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'DriveThru: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Asian Fusion', u'Fast Food', u'Coffee & Tea', u'Food', u'Beer', u'Wine & Spirits', u'Restaurants', u'Cafes']",Markham,63,Kiko Cafe,-79.3575260416,ON,3.0,43.8505169104,L3R,business
,qazsMwsBZBGq4jyz4MxZHw,"[u'Monday 8:0-17:0', u'Tuesday 8:0-17:0', u'Wednesday 8:0-17:0', u'Thursday 8:0-17:0', u'Friday 8:0-17:0', u'Saturday 9:0-14:0']",1,5151 Mayfield Road,"[u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'RestaurantsPriceRange2: 1', u'WheelchairAccessible: True']","[u'Nurseries & Gardening', u'Home & Garden', u'Local Services', u'Shopping']",Lyndhurst,6,Marshall Equipment Co,-81.49412,OH,4.0,41.52039,44124,business
,hkyoEB1FvQ57tXzWhdiSug,"[u'Monday 11:0-2:30', u'Tuesday 11:0-2:30', u'Wednesday 11:0-2:30', u'Thursday 11:0-2:30', u'Friday 11:0-2:30', u'Saturday 11:0-2:30', u'Sunday 11:0-2:30']",0,786 Front St,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'GoodForDancing: True', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': False, 'background_music': True, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': True}"", u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'Smoking: outdoor', u'WiFi: no']","[u'Bars', u'Dive Bars', u'American (Traditional)', u'Food', u'Restaurants', u'Nightlife']",Berea,4,Lake City Tavern,-81.8519929,OH,5.0,41.386824,44017,business
Sunrise,P4l4CgT90FgppT5krYnNzw,"[u'Monday 9:0-18:0', u'Tuesday 9:0-18:0', u'Wednesday 9:0-18:0', u'Thursday 9:0-18:0', u'Friday 9:0-18:0', u'Saturday 10:0-17:0', u'Sunday 10:0-17:0']",1,451 N Nellis Blvd,,"[u'Apartments', u'Home Services', u'Real Estate']",Las Vegas,4,Oasis Springs Apartments,-115.063465,NV,1.0,36.171192,89110,business
,9mAMjgAoXrBwsNKaug-cmQ,,1,5130 W Baseline Rd,"[u'Alcohol: none', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'DriveThru: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True']","[u'Restaurants', u'Sandwiches', u'Fast Food']",Laveen,9,Subway,-112.1699497,AZ,2.0,33.3794918,85339,business
,N4hjmgp2OBhpA8m9ezShHg,,1,"1663 E Ray Road, Suite 105",,"[u'Veterinarians', u'Pets']",Gilbert,8,Cornerstone Animal Hospital,-111.7541857,AZ,4.5,33.3207367,85296,business
,Py2XfQ6nZCLpdCRSg8EBew,,0,2795 S Market St,"[u'BusinessAcceptsCreditCards: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsTableService: False']","[u'Fast Food', u'Restaurants', u'Sandwiches']",Gilbert,5,Quiznos,-111.7435897,AZ,2.0,33.3013481,85296,business
Southwest,4tzmCT04wTAbbiZFKo2cPQ,"[u'Monday 8:0-18:0', u'Tuesday 8:0-18:0', u'Wednesday 8:0-18:0', u'Thursday 8:0-18:0', u'Friday 8:0-18:0', u'Saturday 8:0-17:0']",1,3830 Blue Diamond Rd,[u'BusinessAcceptsCreditCards: True'],"[u'Wheel & Rim Repair', u'Automotive', u'Tires', u'Auto Parts & Supplies']",Las Vegas,125,"Discount Tire Store - Las Vegas, NV",-115.1906076,NV,4.5,36.0418002,89139,business
Southwest,42TfdCOVUv03szlNa6f9pg,"[u'Monday 8:0-17:0', u'Tuesday 8:0-17:0', u'Wednesday 8:0-17:0', u'Thursday 8:0-17:0', u'Friday 8:0-17:0']",1,"7850 Dean Martin Dr, Ste 505","[u'BusinessAcceptsCreditCards: True', u'RestaurantsPriceRange2: 3']","[u'Office Equipment', u'Shopping', u'Home & Garden', u'Furniture Stores']",Las Vegas,3,New Life Office,-115.1829358,NV,4.5,36.046987,89139,business
,3MR0ceuZDmD_C1hB-2dn0Q,"[u'Monday 11:0-20:0', u'Tuesday 11:0-20:0', u'Thursday 11:0-20:0', u'Friday 11:0-20:0', u'Saturday 11:0-18:0', u'Sunday 11:0-18:0']",1,"2090 N Dobson Rd, Ste 1","[u'AcceptsInsurance: False', u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'ByAppointmentOnly: True', u'GoodForKids: False', u'WheelchairAccessible: True']","[u'Massage Therapy', u'Health & Medical', u'Yoga', u'Active Life', u'Fitness & Instruction']",Chandler,21,OneSelf Therapy,-111.87698,AZ,4.5,33.3372623,85224,business
,tvBf2garb08aX5FB7CyFrw,,0,"2156 N Alma School Rd, Ste 112","[u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'RestaurantsPriceRange2: 3']","[u'Shopping', u'Guns & Ammo']",Chandler,29,Guns Etc,-111.859540742,AZ,2.5,33.3622552832,85224,business
,NQhSmi5QrOhMeLa0ZQwL-w,"[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']",1,1750 W Frye Road,"[u'BusinessAcceptsCreditCards: False', u'ByAppointmentOnly: False']","[u'Retirement Homes', u'Rehabilitation Center', u'Health & Medical']",Chandler,17,Desert Cove Nursing Center,-111.8725151,AZ,3.0,33.2993067,85224,business
Downtown,Fw1avANNIrg-OEDd2uJFRQ,,1,855 S Grand Central Pkwy,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 2']","[u'Fashion', u'Shopping']",Las Vegas,4,Guess Outlet,-115.15825,NV,1.0,36.1629318,89106,business
,-lE0qIKSLt5WTPPyFmkiFQ,,1,7475 W Chandler Blvd,"[u'BusinessAcceptsCreditCards: True', u'RestaurantsPriceRange2: 2', u'WiFi: free']","[u'Hotels & Travel', u'Event Planning & Services', u'Hotels']",Chandler,41,Radisson Hotel - Chandler,-111.9705272,AZ,3.0,33.3045018,85226,business
,nvlnm_kDDF75cT1Lfk_W3Q,"[u'Monday 10:0-22:0', u'Tuesday 10:0-22:0', u'Wednesday 10:0-22:0', u'Thursday 10:0-22:0', u'Friday 10:0-22:0', u'Saturday 10:0-22:0', u'Sunday 10:0-22:0']",1,20000 S Maricopa Rd,[u'GoodForKids: True'],"[u'Local Flavor', u'Festivals', u'Arts & Entertainment', u'Race Tracks']",Chandler,10,Wild Horse Motorsports Park,-111.969368223,AZ,3.0,33.2713313212,85226,business
,lJZxjF2xc0lQkKMx7n1lfQ,,1,1101 Barlow Rd,[u'GoodForKids: True'],"[u'Active Life', u'Golf']",Hudson,3,Ellsworth Meadows Golf Club,-81.45416,OH,2.0,41.226165,44236,business
,_2eom7YRiBK1ba2MFJGjvA,,1,,[u'BusinessAcceptsCreditCards: True'],"[u'Home Services', u'Movers']",Glendale,4,Thompson Moving,-112.1728283,AZ,5.0,33.6222797,85306,business
,26t-lkUJcmzeTaHv7o7HjQ,"[u'Monday 8:0-17:0', u'Tuesday 8:0-17:0', u'Wednesday 8:0-17:0', u'Thursday 8:0-17:0', u'Friday 8:0-17:0', u'Saturday 8:0-17:0']",1,6050 Towpath Dr Unit A,[u'BusinessAcceptsCreditCards: True'],"[u'Auto Repair', u'Automotive', u'Windshield Installation & Repair', u'Auto Glass Services']",Valley View,24,Safelite AutoGlass,-81.620293,OH,3.5,41.398415,44125,business
Glenville,Ok2eaYFkivjZ-CzkwQYalQ,"[u'Monday 9:0-17:0', u'Tuesday 9:0-17:0', u'Wednesday 9:0-17:0', u'Thursday 9:0-17:0', u'Friday 9:0-17:0', u'Saturday 9:0-17:0']",1,"540 E 105th St, Ste 213",[u'BusinessAcceptsCreditCards: True'],"[u'Self Storage', u'Movers', u'Local Services', u'Home Services']",Cleveland,4,1st Choice Movers,-81.6164189,OH,4.0,41.542427,44108,business
,VuWpdcQhLSQUzpM8eMuxfw,"[u'Monday 10:0-18:0', u'Tuesday 10:0-18:0', u'Wednesday 10:0-18:0', u'Thursday 10:0-18:0', u'Friday 10:0-18:0', u'Saturday 10:0-18:0', u'Sunday 12:0-17:0']",0,17455 N Black Canyon Hwy,"[u'BikeParking: True', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'ByAppointmentOnly: False', u'DogsAllowed: True', u'RestaurantsPriceRange2: 3', u'WheelchairAccessible: True']","[u'Home & Garden', u'Day Spas', u'Shopping', u'Health & Medical', u'Beauty & Spas', u'Pool & Hot Tub Service', u'Hot Tub & Pool', u'Medical Spas', u'Home Services']",Phoenix,3,Mr. Spa,-112.114544436,AZ,3.0,33.6452913312,85023,business
Spring Valley,kWWNy5NT2RRqXi0aycV5Fw,,1,6088 S Durango Dr Ste 100,[u'ByAppointmentOnly: True'],"[u'Health & Medical', u'Infectious Disease Specialists', u'Doctors']",Las Vegas,3,Infectious Disease Associates,-115.278238,NV,2.5,36.07804,89113,business
,2px99IppAcnxR238eq_8_w,"[u'Monday 11:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-21:0', u'Friday 11:0-21:0', u'Saturday 11:30-21:0', u'Sunday 11:30-21:0']",1,"16572 W Greenway Rd, Ste 115","[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'DogsAllowed: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Chinese']",Surprise,273,Big Buddha,-112.414446464,AZ,4.0,33.6252846267,85388,business
,KSDl6yx-Kc60yyJHNvz7zg,,0,131 Market St.,[u'GoodForKids: False'],"[u'Active Life', u'Gyms', u'Fitness & Instruction']",Westlake,14,Urban Active Fitness,-81.950422,OH,2.0,41.45724,44145,business
,RFDKG76henTGqn1dfhfP7A,,1,10530 Northeast Pkwy Ste K,"[u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'RestaurantsPriceRange2: 1']","[u'Shopping', u'Kitchen & Bath', u'Home & Garden']",Matthews,5,Bed Bath & Beyond,-80.7004897,NC,4.0,35.130389,28105,business
,fOzbCeNnB1_mIb-RR4zw1g,,1,"Inside Wildefire Casino, 2000 S Boulder Hwy","[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True']","[u'American (Traditional)', u'Restaurants']",Henderson,15,Wild Grill,-114.941267,NV,3.5,36.004894,89002,business
,Q86_gZNfT7Yo8RmqFy0OPQ,"[u'Monday 10:0-19:0', u'Tuesday 10:0-19:0', u'Wednesday 10:0-19:0', u'Thursday 10:0-19:0', u'Friday 10:0-19:0', u'Saturday 10:0-18:0']",1,2555 Steeles Avenue W,,"[u'Car Dealers', u'Automotive']",Toronto,3,National Exchange Dealership,-79.4851266,ON,3.5,43.7830203,M3J 2P1,business
Oakland,jDqaz1jKdeWk_fTVCzc1Pg,"[u'Monday 11:0-19:0', u'Tuesday 11:0-19:0', u'Wednesday 11:0-19:0', u'Thursday 11:0-19:0', u'Friday 11:0-19:0', u'Saturday 11:0-19:0', u'Sunday 11:0-19:0']",1,221 Schenley Dr,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': False, 'valet': False}"", u'ByAppointmentOnly: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'RestaurantsDelivery: False', u'RestaurantsPriceRange2: 1', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'RestaurantsAttire: casual', u'RestaurantsGoodForGroups: True']","[u'Food', u'Imported Food', u'Restaurants', u'Ethnic Food', u'Specialty Food']",Pittsburgh,145,Conflict Kitchen,-79.9527347618,PA,4.5,40.44258082,15213,business
,dFArFtgDj1rIahUDHU8L7Q,"[u'Monday 11:0-21:30', u'Tuesday 11:0-21:30', u'Wednesday 11:0-21:30', u'Thursday 11:0-21:30', u'Friday 11:0-22:30', u'Saturday 11:0-22:30', u'Sunday 11:0-21:0']",1,1650 S Clearview Ave,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Steakhouses', u'Restaurants']",Mesa,88,Outback Steakhouse,-111.6791041,AZ,3.0,33.3856312,85208,business
,ZBNJnBtwvZdmvjWpbqjGCQ,"[u'Monday 8:0-17:0', u'Tuesday 8:0-17:0', u'Wednesday 8:0-17:0', u'Thursday 8:0-17:0', u'Friday 8:0-17:0']",1,,"[u'BusinessAcceptsCreditCards: True', u'ByAppointmentOnly: False']","[u'Home Services', u'Plumbing']",Mesa,5,Sprig Plumbing,-111.6332808,AZ,5.0,33.3996663,85208,business
,zZJlMZ4yXuZ8K9XC4x7SVQ,,0,1817 E Baseline Rd,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'DriveThru: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: loud', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTakeOut: True']","[u'Fast Food', u'Restaurants']",Tempe,17,Jack-In-the Box Drive Thru,-111.906887,AZ,2.5,33.378081,85283,business
