neighborhood,business_id,hours,is_open,address,attributes,categories,city,review_count,name,longitude,state,stars,latitude,postal_code,type
,h0MNaniQdLa3ZGmXh9DDeQ,"[u'Monday 9:0-22:0', u'Tuesday 9:0-22:0', u'Wednesday 9:0-22:0', u'Thursday 9:0-22:0', u'Friday 9:0-23:0', u'Saturday 9:0-23:0', u'Sunday 9:0-20:0']",0,4955 E Craig Rd,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: False', u'WiFi: no']","[u'Barbeque', u'Restaurants']",Las Vegas,37,Dot's Southern Kitchen,-115.065383911,NV,2.5,36.240070343,89115,business
Southeast,TMqkeXpVZyA124uApAwpFA,"[u'Monday 11:0-21:0', u'Tuesday 11:0-21:0', u'Wednesday 11:0-21:0', u'Thursday 11:0-21:0', u'Friday 11:0-21:0', u'Saturday 11:0-21:0']",0,310 E Warm Springs Rd,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': True}"", u'HasTV: True', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: free']","[u'Restaurants', u'Asian Fusion', u'Thai']",Las Vegas,40,Hollywood Noodle Thai Cuisine,-115.15794877,NV,3.5,36.0576725978,89119,business
Southeast,DsAZ2gzuGK9_wKzMiGqIjw,"[u'Monday 10:0-22:0', u'Tuesday 10:0-22:0', u'Wednesday 10:0-22:0', u'Thursday 10:0-22:0', u'Friday 10:0-22:0', u'Saturday 11:0-22:0', u'Sunday 14:0-21:0']",1,"3421 E Tropicana Ave, Ste F","[u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: False', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Restaurants', u'Pizza']",Las Vegas,39,Ciao Pizzeria,-115.1000454,NV,3.0,36.0992774,89121,business
The Strip,Kx0MUrNQ737s-VVElk6Vig,"[u'Monday 8:0-19:0', u'Tuesday 8:0-19:0', u'Wednesday 8:0-19:0', u'Thursday 8:0-19:0', u'Friday 8:0-19:0', u'Saturday 8:0-19:0', u'Sunday 8:0-14:0']",1,2129 Industrial Rd,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'DogsAllowed: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': True, 'brunch': True}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Mexican', u'Restaurants']",Las Vegas,41,Las Delicias De Las Vegas,-115.162372,NV,4.0,36.146908,89102,business
Southeast,tpCALADHTuBaCJNgAluj2w,,1,"6883 S Eastern Ave, Ste 200","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': True, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Mexican', u'Restaurants']",Las Vegas,48,Roberto's Taco Shop,-115.119085908,NV,3.0,36.0651276243,89119,business
Eastside,8fjF2NIPSM0Ar1hed2tdog,"[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']",0,2601 Atlantic St,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsBitcoin: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Sandwiches', u'Restaurants', u'American (Traditional)', u'Pizza', u'Bars', u'Nightlife', u'American (New)']",Las Vegas,30,Gilligan's HideAway,-115.114898,NV,4.5,36.142401,89121,business
Eastside,cPaXllVOblQn3kHQ8olDsw,"[u'Monday 11:0-23:0', u'Tuesday 11:0-23:0', u'Wednesday 11:0-23:0', u'Thursday 11:0-23:0', u'Friday 11:0-23:0', u'Saturday 11:0-23:0', u'Sunday 11:0-23:0']",1,4005 E Desert Inn Rd,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: quiet', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free', u'RestaurantsPriceRange2: 2']","[u'Restaurants', u'Thai', u'Asian Fusion']",Las Vegas,49,The Memory Thai,-115.0875234,NV,3.0,36.1292009,89121,business
Southeast,I01C9Xg_SVyMrQSGIGeQ-g,,0,6605 Las Vegas Blvd S,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': True, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Pizza', u'Restaurants']",Las Vegas,49,California Pizza Kitchen,-115.174817346,NV,3.5,36.0681423832,89119,business
Spring Valley,uWIrZQx2BxKznWPjxWGRNg,"[u'Monday 0:0-0:0', u'Tuesday 0:0-0:0', u'Wednesday 0:0-0:0', u'Thursday 0:0-0:0', u'Friday 0:0-0:0', u'Saturday 0:0-0:0', u'Sunday 0:0-0:0']",1,6610 S Fort Apache Ave,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u""BestNights: {'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}"", u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'CoatCheck: False', u'GoodForDancing: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HappyHour: True', u'HasTV: True', u""Music: {'dj': True, 'background_music': False, 'no_music': False, 'karaoke': False, 'live': False, 'video': False, 'jukebox': False}"", u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Pubs', u'Bars', u'Restaurants', u'American (Traditional)', u'American (New)', u'Nightlife', u'Sports Bars']",Las Vegas,35,PT's,-115.29751536,NV,3.0,36.068042268,89148,business
,6bYgKI5JaQmS2xDoofS6cQ,"[u'Monday 10:30-20:0', u'Tuesday 10:30-20:0', u'Wednesday 10:30-20:0', u'Thursday 10:30-20:0', u'Friday 10:30-20:0', u'Saturday 10:30-20:0']",1,3297 Las Vegas Blvd N,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': True, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: False', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Korean', u'Restaurants', u'Fish & Chips', u'Chinese']",Las Vegas,32,USS Fish N Chips,-115.0927582,NV,4.0,36.2185836,89115,business
Southeast,Kvm-YTwOrexgqxZ25CRi-w,,1,2635 E Tropicana Ave,"[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': True, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': True, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Mexican', u'Restaurants']",Las Vegas,36,Las Famosas de Jose,-115.1134551,NV,4.0,36.0996154,89121,business
The Strip,mGCOI83lIiDfc4cEOtmZlQ,"[u'Monday 10:0-1:0', u'Tuesday 10:0-1:0', u'Wednesday 10:0-1:0', u'Thursday 10:0-1:0', u'Friday 10:0-1:0', u'Saturday 10:0-1:0', u'Sunday 10:0-1:0']",1,"Inside MGM Grand, 3799 Las Vegas Blvd","[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WiFi: no']","[u'Restaurants', u'Chinese', u'Pan Asian']",Las Vegas,33,Pan Asian Express,-115.170166986,NV,2.5,36.1027079323,89109,business
The Strip,mhDG_wtuyTDr-c0rgfEMpQ,"[u'Monday 10:0-3:0', u'Tuesday 10:0-3:0', u'Wednesday 10:0-3:0', u'Thursday 10:0-3:0', u'Friday 10:0-3:0', u'Saturday 10:0-3:0', u'Sunday 10:0-3:0']",1,"3743 S Las Vegas Blvd, Ste 106","[u'Alcohol: beer_and_wine', u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'OutdoorSeating: True', u'RestaurantsAttire: casual', u'RestaurantsDelivery: True', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: True', u'RestaurantsTakeOut: True', u'WiFi: no', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}""]","[u'Restaurants', u'Chinese', u'Noodles']",Las Vegas,31,Ru Yi Noodle House,-115.1719754,NV,2.5,36.1067305,89109,business
The Strip,u73Cv9yp_gTGNhBvECSJGA,,1,"Monte Carlo, 3770 Las Vegas Blvd S","[u'Alcohol: none', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': False}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: paid']","[u'Pizza', u'Italian', u'Restaurants']",Las Vegas,38,Sbarro,-115.1752326,NV,2.5,36.1051256,89109,business
The Strip,5Mp-PD_CUaPoJr6CP-WBdA,"[u'Monday 7:0-1:0', u'Tuesday 7:0-1:0', u'Wednesday 7:0-1:0', u'Thursday 7:0-1:0', u'Friday 7:0-2:30', u'Saturday 7:0-2:30', u'Sunday 7:0-1:0']",1,3770 S Las Vegas Blvd,"[u'Alcohol: beer_and_wine', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': True, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: True', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': True, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: False', u'NoiseLevel: average', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 1', u'RestaurantsReservations: False', u'RestaurantsTableService: False', u'RestaurantsTakeOut: True', u'WheelchairAccessible: True', u'WiFi: no']","[u'Fast Food', u'Restaurants', u'Mexican', u'Caterers', u'Event Planning & Services', u'Seafood']",Las Vegas,48,Rubio's,-115.1752326,NV,3.0,36.1051256,89109,business
Downtown,U73q64yVTVTKM0RgF8pIag,"[u'Monday 16:0-23:0', u'Tuesday 16:0-23:0', u'Wednesday 16:0-23:0', u'Thursday 16:0-23:0', u'Friday 16:0-23:0', u'Saturday 16:0-23:0', u'Sunday 16:0-23:0']",1,128 Fremont St,"[u'Alcohol: full_bar', u""Ambience: {'romantic': False, 'intimate': False, 'classy': False, 'hipster': False, 'divey': False, 'touristy': False, 'trendy': False, 'upscale': False, 'casual': True}"", u'BikeParking: False', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': False, 'validated': False, 'lot': False, 'valet': False}"", u'Caters: False', u'GoodForKids: False', u""GoodForMeal: {'dessert': False, 'latenight': False, 'lunch': False, 'dinner': False, 'breakfast': False, 'brunch': False}"", u'HasTV: True', u'NoiseLevel: loud', u'OutdoorSeating: False', u'RestaurantsAttire: casual', u'RestaurantsDelivery: False', u'RestaurantsGoodForGroups: True', u'RestaurantsPriceRange2: 2', u'RestaurantsReservations: False', u'RestaurantsTableService: True', u'RestaurantsTakeOut: True', u'WiFi: free']","[u'Barbeque', u'Beer', u'Wine & Spirits', u'Restaurants', u'Food']",Las Vegas,32,Benny's Smokin BBQ and Brews,-115.144061,NV,3.5,36.171235,89101,business
Westside,MVjkFLHNJmbQ-ZTd3QY3nQ,"[u'Saturday 9:0-14:0', u'Sunday 9:0-13:0']",1,302 S Rampart,"[u'BikeParking: True', u'BusinessAcceptsCreditCards: True', u""BusinessParking: {'garage': False, 'street': True, 'validated': False, 'lot': True, 'valet': False}"", u'Caters: True', u'RestaurantsPriceRange2: 1', u'WheelchairAccessible: True']","[u'Restaurants', u'Food Trucks', u'Street Vendors', u'Latin American', u'Food', u'Gluten-Free']",Las Vegas,32,Rika Arepa Express,-115.2869206,NV,4.5,36.1712074,89145,business
